Time,0.5 0.5
4046.5,49.8807
4047,49.8808
4047.5,49.8809
4048,49.8809
4048.5,49.881
4049,49.8811
4049.5,49.8812
4050,49.8813
4050.5,49.8814
4051,49.8814
4051.5,49.8815
4052,49.8816
4052.5,49.8817
4053,49.8818
4053.5,49.8818
4054,49.8819
4054.5,49.882
4055,49.8821
4055.5,49.8822
4056,49.8823
4056.5,49.8823
4057,49.8824
4057.5,49.8825
4058,49.8826
4058.5,49.8827
4059,49.8828
4059.5,49.8828
4060,49.8829
4060.5,49.883
4061,49.8831
4061.5,49.8832
4062,49.8832
4062.5,49.8833
4063,49.8834
4063.5,49.8835
4064,49.8836
4064.5,49.8837
4065,49.8837
4065.5,49.8838
4066,49.8839
4066.5,49.884
4067,49.8841
4067.5,49.8841
4068,49.8842
4068.5,49.8843
4069,49.8844
4069.5,49.8845
4070,49.8845
4070.5,49.8846
4071,49.8847
4071.5,49.8848
4072,49.8849
4072.5,49.8849
4073,49.885
4073.5,49.8851
4074,49.8852
4074.5,49.8853
4075,49.8854
4075.5,49.8854
4076,49.8855
4076.5,49.8856
4077,49.8857
4077.5,49.8858
4078,49.8858
4078.5,49.8859
4079,49.886
4079.5,49.8861
4080,49.8862
4080.5,49.8862
4081,49.8863
4081.5,49.8864
4082,49.8865
4082.5,49.8865
4083,49.8866
4083.5,49.8867
4084,49.8868
4084.5,49.8869
4085,49.8869
4085.5,49.887
4086,49.8871
4086.5,49.8872
4087,49.8873
4087.5,49.8873
4088,49.8874
4088.5,49.8875
4089,49.8876
4089.5,49.8877
4090,49.8877
4090.5,49.8878
4091,49.8879
4091.5,49.888
4092,49.888
4092.5,49.8881
4093,49.8882
4093.5,49.8883
4094,49.8884
4094.5,49.8884
4095,49.8885
4095.5,49.8886
4096,49.8887
4096.5,49.8888
4097,49.8888
4097.5,49.8889
4098,49.889
4098.5,49.8891
4099,49.8891
4099.5,49.8892
4100,49.8893
4100.5,49.8894
4101,49.8894
4101.5,49.8895
4102,49.8896
4102.5,49.8897
4103,49.8898
4103.5,49.8898
4104,49.8899
4104.5,49.89
4105,49.8901
4105.5,49.8901
4106,49.8902
4106.5,49.8903
4107,49.8904
4107.5,49.8905
4108,49.8905
4108.5,49.8906
4109,49.8907
4109.5,49.8908
4110,49.8908
4110.5,49.8909
4111,49.891
4111.5,49.8911
4112,49.8911
4112.5,49.8912
4113,49.8913
4113.5,49.8914
4114,49.8914
4114.5,49.8915
4115,49.8916
4115.5,49.8917
4116,49.8917
4116.5,49.8918
4117,49.8919
4117.5,49.892
4118,49.892
4118.5,49.8921
4119,49.8922
4119.5,49.8923
4120,49.8924
4120.5,49.8924
4121,49.8925
4121.5,49.8926
4122,49.8927
4122.5,49.8927
4123,49.8928
4123.5,49.8929
4124,49.893
4124.5,49.893
4125,49.8931
4125.5,49.8932
4126,49.8933
4126.5,49.8933
4127,49.8934
4127.5,49.8935
4128,49.8935
4128.5,49.8936
4129,49.8937
4129.5,49.8938
4130,49.8938
4130.5,49.8939
4131,49.894
4131.5,49.8941
4132,49.8941
4132.5,49.8942
4133,49.8943
4133.5,49.8944
4134,49.8944
4134.5,49.8945
4135,49.8946
4135.5,49.8947
4136,49.8947
4136.5,49.8948
4137,49.8949
4137.5,49.895
4138,49.895
4138.5,49.8951
4139,49.8952
4139.5,49.8952
4140,49.8953
4140.5,49.8954
4141,49.8955
4141.5,49.8955
4142,49.8956
4142.5,49.8957
4143,49.8958
4143.5,49.8958
4144,49.8959
4144.5,49.896
4145,49.8961
4145.5,49.8961
4146,49.8962
4146.5,49.8963
4147,49.8963
4147.5,49.8964
4148,49.8965
4148.5,49.8966
4149,49.8966
4149.5,49.8967
4150,49.8968
4150.5,49.8969
4151,49.8969
4151.5,49.897
4152,49.8971
4152.5,49.8971
4153,49.8972
4153.5,49.8973
4154,49.8974
4154.5,49.8974
4155,49.8975
4155.5,49.8976
4156,49.8976
4156.5,49.8977
4157,49.8978
4157.5,49.8979
4158,49.8979
4158.5,49.898
4159,49.8981
4159.5,49.8981
4160,49.8982
4160.5,49.8983
4161,49.8984
4161.5,49.8984
4162,49.8985
4162.5,49.8986
4163,49.8986
4163.5,49.8987
4164,49.8988
4164.5,49.8989
4165,49.8989
4165.5,49.899
4166,49.8991
4166.5,49.8991
4167,49.8992
4167.5,49.8993
4168,49.8993
4168.5,49.8994
4169,49.8995
4169.5,49.8996
4170,49.8996
4170.5,49.8997
4171,49.8998
4171.5,49.8998
4172,49.8999
4172.5,49.9
4173,49.9
4173.5,49.9001
4174,49.9002
4174.5,49.9003
4175,49.9003
4175.5,49.9004
4176,49.9005
4176.5,49.9005
4177,49.9006
4177.5,49.9007
4178,49.9007
4178.5,49.9008
4179,49.9009
4179.5,49.901
4180,49.901
4180.5,49.9011
4181,49.9012
4181.5,49.9012
4182,49.9013
4182.5,49.9014
4183,49.9014
4183.5,49.9015
4184,49.9016
4184.5,49.9016
4185,49.9017
4185.5,49.9018
4186,49.9019
4186.5,49.9019
4187,49.902
4187.5,49.9021
4188,49.9021
4188.5,49.9022
4189,49.9023
4189.5,49.9023
4190,49.9024
4190.5,49.9025
4191,49.9025
4191.5,49.9026
4192,49.9027
4192.5,49.9027
4193,49.9028
4193.5,49.9029
4194,49.9029
4194.5,49.903
4195,49.9031
4195.5,49.9031
4196,49.9032
4196.5,49.9033
4197,49.9034
4197.5,49.9034
4198,49.9035
4198.5,49.9036
4199,49.9036
4199.5,49.9037
4200,49.9038
4200.5,49.9038
4201,49.9039
4201.5,49.904
4202,49.904
4202.5,49.9041
4203,49.9042
4203.5,49.9042
4204,49.9043
4204.5,49.9044
4205,49.9044
4205.5,49.9045
4206,49.9046
4206.5,49.9046
4207,49.9047
4207.5,49.9048
4208,49.9048
4208.5,49.9049
4209,49.905
4209.5,49.905
4210,49.9051
4210.5,49.9052
4211,49.9052
4211.5,49.9053
4212,49.9054
4212.5,49.9054
4213,49.9055
4213.5,49.9056
4214,49.9056
4214.5,49.9057
4215,49.9058
4215.5,49.9058
4216,49.9059
4216.5,49.906
4217,49.906
4217.5,49.9061
4218,49.9062
4218.5,49.9062
4219,49.9063
4219.5,49.9063
4220,49.9064
4220.5,49.9065
4221,49.9065
4221.5,49.9066
4222,49.9067
4222.5,49.9067
4223,49.9068
4223.5,49.9069
4224,49.9069
4224.5,49.907
4225,49.9071
4225.5,49.9071
4226,49.9072
4226.5,49.9073
4227,49.9073
4227.5,49.9074
4228,49.9075
4228.5,49.9075
4229,49.9076
4229.5,49.9077
4230,49.9077
4230.5,49.9078
4231,49.9078
4231.5,49.9079
4232,49.908
4232.5,49.908
4233,49.9081
4233.5,49.9082
4234,49.9082
4234.5,49.9083
4235,49.9084
4235.5,49.9084
4236,49.9085
4236.5,49.9086
4237,49.9086
4237.5,49.9087
4238,49.9087
4238.5,49.9088
4239,49.9089
4239.5,49.9089
4240,49.909
4240.5,49.9091
4241,49.9091
4241.5,49.9092
4242,49.9093
4242.5,49.9093
4243,49.9094
4243.5,49.9094
4244,49.9095
4244.5,49.9096
4245,49.9096
4245.5,49.9097
4246,49.9098
4246.5,49.9098
4247,49.9099
4247.5,49.9099
4248,49.91
4248.5,49.9101
4249,49.9101
4249.5,49.9102
4250,49.9103
4250.5,49.9103
4251,49.9104
4251.5,49.9105
4252,49.9105
4252.5,49.9106
4253,49.9106
4253.5,49.9107
4254,49.9108
4254.5,49.9108
4255,49.9109
4255.5,49.911
4256,49.911
4256.5,49.9111
4257,49.9111
4257.5,49.9112
4258,49.9113
4258.5,49.9113
4259,49.9114
4259.5,49.9114
4260,49.9115
4260.5,49.9116
4261,49.9116
4261.5,49.9117
4262,49.9118
4262.5,49.9118
4263,49.9119
4263.5,49.9119
4264,49.912
4264.5,49.9121
4265,49.9121
4265.5,49.9122
4266,49.9123
4266.5,49.9123
4267,49.9124
4267.5,49.9124
4268,49.9125
4268.5,49.9126
4269,49.9126
4269.5,49.9127
4270,49.9127
4270.5,49.9128
4271,49.9129
4271.5,49.9129
4272,49.913
4272.5,49.913
4273,49.9131
4273.5,49.9132
4274,49.9132
4274.5,49.9133
4275,49.9133
4275.5,49.9134
4276,49.9135
4276.5,49.9135
4277,49.9136
4277.5,49.9137
4278,49.9137
4278.5,49.9138
4279,49.9138
4279.5,49.9139
4280,49.914
4280.5,49.914
4281,49.9141
4281.5,49.9141
4282,49.9142
4282.5,49.9143
4283,49.9143
4283.5,49.9144
4284,49.9144
4284.5,49.9145
4285,49.9146
4285.5,49.9146
4286,49.9147
4286.5,49.9147
4287,49.9148
4287.5,49.9149
4288,49.9149
4288.5,49.915
4289,49.915
4289.5,49.9151
4290,49.9151
4290.5,49.9152
4291,49.9153
4291.5,49.9153
4292,49.9154
4292.5,49.9154
4293,49.9155
4293.5,49.9156
4294,49.9156
4294.5,49.9157
4295,49.9157
4295.5,49.9158
4296,49.9159
4296.5,49.9159
4297,49.916
4297.5,49.916
4298,49.9161
4298.5,49.9162
4299,49.9162
4299.5,49.9163
4300,49.9163
4300.5,49.9164
4301,49.9164
4301.5,49.9165
4302,49.9166
4302.5,49.9166
4303,49.9167
4303.5,49.9167
4304,49.9168
4304.5,49.9169
4305,49.9169
4305.5,49.917
4306,49.917
4306.5,49.9171
4307,49.9171
4307.5,49.9172
4308,49.9173
4308.5,49.9173
4309,49.9174
4309.5,49.9174
4310,49.9175
4310.5,49.9176
4311,49.9176
4311.5,49.9177
4312,49.9177
4312.5,49.9178
4313,49.9178
4313.5,49.9179
4314,49.918
4314.5,49.918
4315,49.9181
4315.5,49.9181
4316,49.9182
4316.5,49.9182
4317,49.9183
4317.5,49.9184
4318,49.9184
4318.5,49.9185
4319,49.9185
4319.5,49.9186
4320,49.9186
4320.5,49.9187
4321,49.9188
4321.5,49.9188
4322,49.9189
4322.5,49.9189
4323,49.919
4323.5,49.919
4324,49.9191
4324.5,49.9192
4325,49.9192
4325.5,49.9193
4326,49.9193
4326.5,49.9194
4327,49.9194
4327.5,49.9195
4328,49.9195
4328.5,49.9196
4329,49.9197
4329.5,49.9197
4330,49.9198
4330.5,49.9198
4331,49.9199
4331.5,49.9199
4332,49.92
4332.5,49.9201
4333,49.9201
4333.5,49.9202
4334,49.9202
4334.5,49.9203
4335,49.9203
4335.5,49.9204
4336,49.9204
4336.5,49.9205
4337,49.9206
4337.5,49.9206
4338,49.9207
4338.5,49.9207
4339,49.9208
4339.5,49.9208
4340,49.9209
4340.5,49.9209
4341,49.921
4341.5,49.9211
4342,49.9211
4342.5,49.9212
4343,49.9212
4343.5,49.9213
4344,49.9213
4344.5,49.9214
4345,49.9214
4345.5,49.9215
4346,49.9215
4346.5,49.9216
4347,49.9217
4347.5,49.9217
4348,49.9218
4348.5,49.9218
4349,49.9219
4349.5,49.9219
4350,49.922
4350.5,49.922
4351,49.9221
4351.5,49.9221
4352,49.9222
4352.5,49.9223
4353,49.9223
4353.5,49.9224
4354,49.9224
4354.5,49.9225
4355,49.9225
4355.5,49.9226
4356,49.9226
4356.5,49.9227
4357,49.9227
4357.5,49.9228
4358,49.9229
4358.5,49.9229
4359,49.923
4359.5,49.923
4360,49.9231
4360.5,49.9231
4361,49.9232
4361.5,49.9232
4362,49.9233
4362.5,49.9233
4363,49.9234
4363.5,49.9234
4364,49.9235
4364.5,49.9236
4365,49.9236
4365.5,49.9237
4366,49.9237
4366.5,49.9238
4367,49.9238
4367.5,49.9239
4368,49.9239
4368.5,49.924
4369,49.924
4369.5,49.9241
4370,49.9241
4370.5,49.9242
4371,49.9242
4371.5,49.9243
4372,49.9244
4372.5,49.9244
4373,49.9245
4373.5,49.9245
4374,49.9246
4374.5,49.9246
4375,49.9247
4375.5,49.9247
4376,49.9248
4376.5,49.9248
4377,49.9249
4377.5,49.9249
4378,49.925
4378.5,49.925
4379,49.9251
4379.5,49.9251
4380,49.9252
4380.5,49.9252
4381,49.9253
4381.5,49.9254
4382,49.9254
4382.5,49.9255
4383,49.9255
4383.5,49.9256
4384,49.9256
4384.5,49.9257
4385,49.9257
4385.5,49.9258
4386,49.9258
4386.5,49.9259
4387,49.9259
4387.5,49.926
4388,49.926
4388.5,49.9261
4389,49.9261
4389.5,49.9262
4390,49.9262
4390.5,49.9263
4391,49.9263
4391.5,49.9264
4392,49.9264
4392.5,49.9265
4393,49.9265
4393.5,49.9266
4394,49.9266
4394.5,49.9267
4395,49.9267
4395.5,49.9268
4396,49.9269
4396.5,49.9269
4397,49.927
4397.5,49.927
4398,49.9271
4398.5,49.9271
4399,49.9272
4399.5,49.9272
4400,49.9273
4400.5,49.9273
4401,49.9274
4401.5,49.9274
4402,49.9275
4402.5,49.9275
4403,49.9276
4403.5,49.9276
4404,49.9277
4404.5,49.9277
4405,49.9278
4405.5,49.9278
4406,49.9279
4406.5,49.9279
4407,49.928
4407.5,49.928
4408,49.9281
4408.5,49.9281
4409,49.9282
4409.5,49.9282
4410,49.9283
4410.5,49.9283
4411,49.9284
4411.5,49.9284
4412,49.9285
4412.5,49.9285
4413,49.9286
4413.5,49.9286
4414,49.9287
4414.5,49.9287
4415,49.9288
4415.5,49.9288
4416,49.9289
4416.5,49.9289
4417,49.929
4417.5,49.929
4418,49.9291
4418.5,49.9291
4419,49.9292
4419.5,49.9292
4420,49.9293
4420.5,49.9293
4421,49.9294
4421.5,49.9294
4422,49.9295
4422.5,49.9295
4423,49.9296
4423.5,49.9296
4424,49.9297
4424.5,49.9297
4425,49.9298
4425.5,49.9298
4426,49.9299
4426.5,49.9299
4427,49.93
4427.5,49.93
4428,49.9301
4428.5,49.9301
4429,49.9302
4429.5,49.9302
4430,49.9303
4430.5,49.9303
4431,49.9303
4431.5,49.9304
4432,49.9304
4432.5,49.9305
4433,49.9305
4433.5,49.9306
4434,49.9306
4434.5,49.9307
4435,49.9307
4435.5,49.9308
4436,49.9308
4436.5,49.9309
4437,49.9309
4437.5,49.931
4438,49.931
4438.5,49.9311
4439,49.9311
4439.5,49.9312
4440,49.9312
4440.5,49.9313
4441,49.9313
4441.5,49.9314
4442,49.9314
4442.5,49.9315
4443,49.9315
4443.5,49.9316
4444,49.9316
4444.5,49.9317
4445,49.9317
4445.5,49.9317
4446,49.9318
4446.5,49.9318
4447,49.9319
4447.5,49.9319
4448,49.932
4448.5,49.932
4449,49.9321
4449.5,49.9321
4450,49.9322
4450.5,49.9322
4451,49.9323
4451.5,49.9323
4452,49.9324
4452.5,49.9324
4453,49.9325
4453.5,49.9325
4454,49.9326
4454.5,49.9326
4455,49.9326
4455.5,49.9327
4456,49.9327
4456.5,49.9328
4457,49.9328
4457.5,49.9329
4458,49.9329
4458.5,49.933
4459,49.933
4459.5,49.9331
4460,49.9331
4460.5,49.9332
4461,49.9332
4461.5,49.9333
4462,49.9333
4462.5,49.9334
4463,49.9334
4463.5,49.9334
4464,49.9335
4464.5,49.9335
4465,49.9336
4465.5,49.9336
4466,49.9337
4466.5,49.9337
4467,49.9338
4467.5,49.9338
4468,49.9339
4468.5,49.9339
4469,49.934
4469.5,49.934
4470,49.934
4470.5,49.9341
4471,49.9341
4471.5,49.9342
4472,49.9342
4472.5,49.9343
4473,49.9343
4473.5,49.9344
4474,49.9344
4474.5,49.9345
4475,49.9345
4475.5,49.9346
4476,49.9346
4476.5,49.9346
4477,49.9347
4477.5,49.9347
4478,49.9348
4478.5,49.9348
4479,49.9349
4479.5,49.9349
4480,49.935
4480.5,49.935
4481,49.9351
4481.5,49.9351
4482,49.9351
4482.5,49.9352
4483,49.9352
4483.5,49.9353
4484,49.9353
4484.5,49.9354
4485,49.9354
4485.5,49.9355
4486,49.9355
4486.5,49.9356
4487,49.9356
4487.5,49.9356
4488,49.9357
4488.5,49.9357
4489,49.9358
4489.5,49.9358
4490,49.9359
4490.5,49.9359
4491,49.936
4491.5,49.936
4492,49.936
4492.5,49.9361
4493,49.9361
4493.5,49.9362
4494,49.9362
4494.5,49.9363
4495,49.9363
4495.5,49.9364
4496,49.9364
4496.5,49.9365
4497,49.9365
4497.5,49.9365
4498,49.9366
4498.5,49.9366
4499,49.9367
4499.5,49.9367
4500,49.9368
4500.5,49.9368
4501,49.9369
4501.5,49.9369
4502,49.9369
4502.5,49.937
4503,49.937
4503.5,49.9371
4504,49.9371
4504.5,49.9372
4505,49.9372
4505.5,49.9372
4506,49.9373
4506.5,49.9373
4507,49.9374
4507.5,49.9374
4508,49.9375
4508.5,49.9375
4509,49.9376
4509.5,49.9376
4510,49.9376
4510.5,49.9377
4511,49.9377
4511.5,49.9378
4512,49.9378
4512.5,49.9379
4513,49.9379
4513.5,49.9379
4514,49.938
4514.5,49.938
4515,49.9381
4515.5,49.9381
4516,49.9382
4516.5,49.9382
4517,49.9382
4517.5,49.9383
4518,49.9383
4518.5,49.9384
4519,49.9384
4519.5,49.9385
4520,49.9385
4520.5,49.9386
4521,49.9386
4521.5,49.9386
4522,49.9387
4522.5,49.9387
4523,49.9388
4523.5,49.9388
4524,49.9389
4524.5,49.9389
4525,49.9389
4525.5,49.939
4526,49.939
4526.5,49.9391
4527,49.9391
4527.5,49.9392
4528,49.9392
4528.5,49.9392
4529,49.9393
4529.5,49.9393
4530,49.9394
4530.5,49.9394
4531,49.9394
4531.5,49.9395
4532,49.9395
4532.5,49.9396
4533,49.9396
4533.5,49.9397
4534,49.9397
4534.5,49.9397
4535,49.9398
4535.5,49.9398
4536,49.9399
4536.5,49.9399
4537,49.94
4537.5,49.94
4538,49.94
4538.5,49.9401
4539,49.9401
4539.5,49.9402
4540,49.9402
4540.5,49.9402
4541,49.9403
4541.5,49.9403
4542,49.9404
4542.5,49.9404
4543,49.9405
4543.5,49.9405
4544,49.9405
4544.5,49.9406
4545,49.9406
4545.5,49.9407
4546,49.9407
4546.5,49.9407
4547,49.9408
4547.5,49.9408
4548,49.9409
4548.5,49.9409
4549,49.941
4549.5,49.941
4550,49.941
4550.5,49.9411
4551,49.9411
4551.5,49.9412
4552,49.9412
4552.5,49.9412
4553,49.9413
4553.5,49.9413
4554,49.9414
4554.5,49.9414
4555,49.9414
4555.5,49.9415
4556,49.9415
4556.5,49.9416
4557,49.9416
4557.5,49.9417
4558,49.9417
4558.5,49.9417
4559,49.9418
4559.5,49.9418
4560,49.9419
4560.5,49.9419
4561,49.9419
4561.5,49.942
4562,49.942
4562.5,49.9421
4563,49.9421
4563.5,49.9421
4564,49.9422
4564.5,49.9422
4565,49.9423
4565.5,49.9423
4566,49.9423
4566.5,49.9424
4567,49.9424
4567.5,49.9425
4568,49.9425
4568.5,49.9425
4569,49.9426
4569.5,49.9426
4570,49.9427
4570.5,49.9427
4571,49.9427
4571.5,49.9428
4572,49.9428
4572.5,49.9429
4573,49.9429
